Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,SalaryBand,TenureBand,AgeBand
50,No,Travel_Rarely,652,Sales,7,1,Life Sciences,1,844,1,Female,62,1,2,Sales Executive,2,Married,8274,9564,1,Y,No,25,3,1,80,2,28,4,4,16,7,2,2,₹7K–₹12K,10+ years,46–60
27,No,Travel_Rarely,352,Sales,7,1,Technical Degree,1,845,2,Male,30,3,2,Sales Representative,4,Divorced,4505,9123,2,Y,No,11,3,4,80,1,17,6,3,9,5,0,2,₹4K–₹7K,6–10 years,26–35
45,No,Travel_Rarely,1020,Research & Development,4,2,Life Sciences,1,846,1,Female,60,4,2,Research Scientist,4,Married,6239,13851,3,Y,Yes,14,4,3,80,0,10,1,1,3,2,1,0,₹4K–₹7K,2–3 years,36–45
46,No,Travel_Rarely,544,Sales,12,4,Human Resources,1,847,2,Female,48,2,3,Manager,3,Married,8103,13531,2,Y,No,14,4,1,80,1,16,6,3,9,6,1,5,₹7K–₹12K,6–10 years,46–60
43,No,Travel_Rarely,951,Research & Development,14,2,Life Sciences,1,848,4,Male,73,3,3,Research Director,1,Single,7821,26099,0,Y,No,23,3,1,80,2,14,1,3,10,7,5,7,₹7K–₹12K,6–10 years,36–45
27,No,Travel_Rarely,1460,Sales,15,5,Medical,1,849,3,Male,79,2,5,Manager,1,Divorced,12269,13919,3,Y,No,22,4,4,80,1,5,2,4,5,2,3,0,₹12K+,4–5 years,26–35
28,No,Travel_Frequently,242,Research & Development,6,3,Technical Degree,1,850,2,Male,69,3,4,Research Director,2,Married,9399,9073,1,Y,No,15,3,1,80,3,8,5,2,7,5,0,5,₹7K–₹12K,6–10 years,26–35
51,No,Travel_Frequently,878,Research & Development,10,2,Life Sciences,1,851,1,Male,98,1,4,Manufacturing Director,2,Married,12438,25487,1,Y,No,19,3,3,80,2,15,0,3,7,4,0,3,₹12K+,6–10 years,46–60
43,No,Travel_Rarely,554,Research & Development,7,5,Medical,1,852,4,Female,62,3,4,Research Director,2,Divorced,11556,2447,2,Y,No,24,3,2,80,2,18,2,4,11,9,2,5,₹7K–₹12K,10+ years,36–45
40,No,Non-Travel,159,Sales,5,1,Human Resources,1,853,1,Female,80,3,4,Sales Representative,4,Divorced,10636,17866,2,Y,No,15,4,1,80,0,8,0,2,5,3,4,3,₹7K–₹12K,4–5 years,36–45
51,No,Travel_Rarely,697,Sales,6,1,Other,1,854,3,Male,74,2,3,Sales Representative,1,Single,9038,15962,1,Y,No,20,3,2,80,1,13,6,1,11,7,2,5,₹7K–₹12K,10+ years,46–60
45,No,Travel_Rarely,350,Research & Development,20,1,Other,1,855,1,Female,62,3,5,Manufacturing Director,1,Single,13962,20886,1,Y,No,11,3,3,80,0,15,4,1,12,6,0,5,₹12K+,10+ years,36–45
42,Yes,Travel_Rarely,102,Sales,5,2,Medical,1,856,1,Male,80,4,5,Manager,2,Married,12181,4231,1,Y,Yes,17,3,3,80,0,12,4,4,5,4,0,0,₹12K+,4–5 years,36–45
21,No,Travel_Rarely,283,Human Resources,5,2,Marketing,1,857,2,Female,61,3,3,Human Resources,4,Single,5380,5357,2,Y,Yes,11,3,4,80,3,4,6,3,0,0,0,0,₹4K–₹7K,<2 years,18–25
23,No,Travel_Frequently,824,Research & Development,19,1,Marketing,1,858,2,Female,88,1,1,Research Director,2,Single,4334,26764,1,Y,No,18,3,1,80,0,4,0,3,3,3,0,0,₹4K–₹7K,2–3 years,18–25
40,No,Travel_Rarely,683,Research & Development,8,3,Medical,1,859,3,Female,77,3,4,Manager,3,Divorced,10195,6727,6,Y,Yes,16,3,2,80,3,11,2,2,11,5,3,0,₹7K–₹12K,10+ years,36–45
52,No,Travel_Rarely,348,Sales,6,2,Marketing,1,860,1,Male,63,3,5,Manager,3,Married,13444,23679,1,Y,Yes,18,4,2,80,1,18,3,3,9,6,4,6,₹12K+,6–10 years,46–60
52,No,Travel_Frequently,646,Research & Development,7,5,Life Sciences,1,861,2,Male,63,4,2,Healthcare Representative,1,Single,6845,8567,2,Y,No,18,3,2,80,3,19,6,3,16,8,8,8,₹4K–₹7K,10+ years,46–60
48,No,Travel_Frequently,1232,Research & Development,18,5,Technical Degree,1,862,2,Male,49,4,4,Manager,3,Married,9256,12394,2,Y,Yes,16,3,3,80,0,11,2,1,3,3,3,0,₹7K–₹12K,2–3 years,46–60
32,No,Non-Travel,201,Human Resources,3,5,Marketing,1,863,1,Female,40,4,3,Human Resources,3,Married,7440,8312,3,Y,No,17,4,3,80,1,10,6,3,10,5,5,5,₹7K–₹12K,6–10 years,26–35
31,No,Non-Travel,407,Sales,4,2,Life Sciences,1,864,4,Male,30,1,2,Sales Representative,1,Single,6415,26796,3,Y,Yes,18,4,3,80,2,12,2,2,12,6,3,4,₹4K–₹7K,10+ years,26–35
42,No,Travel_Rarely,425,Research & Development,7,2,Life Sciences,1,865,3,Female,56,1,3,Healthcare Representative,1,Single,7932,21915,2,Y,No,17,3,3,80,2,12,3,3,9,5,4,0,₹7K–₹12K,6–10 years,36–45
25,No,Travel_Rarely,1025,Research & Development,17,2,Marketing,1,866,4,Female,48,3,1,Manufacturing Director,2,Married,2408,14322,1,Y,No,13,4,3,80,1,4,5,3,2,2,1,0,<₹4K,2–3 years,18–25
48,No,Travel_Rarely,1462,Research & Development,7,1,Medical,1,867,4,Male,95,3,1,Laboratory Technician,1,Married,5092,9423,3,Y,No,14,3,1,80,1,19,0,1,14,8,6,8,₹4K–₹7K,10+ years,46–60
39,Yes,Travel_Rarely,241,Research & Development,29,1,Medical,1,868,2,Male,65,4,3,Research Director,1,Single,6764,21311,3,Y,No,15,3,3,80,1,13,5,2,3,3,3,3,₹4K–₹7K,2–3 years,36–45
48,No,Travel_Rarely,718,Research & Development,13,4,Medical,1,869,1,Male,41,2,2,Research Scientist,1,Married,6161,4816,7,Y,No,20,3,3,80,1,16,5,4,16,5,12,5,₹4K–₹7K,10+ years,46–60
33,No,Non-Travel,977,Research & Development,9,2,Medical,1,870,3,Female,85,1,4,Manufacturing Director,4,Married,9011,25386,4,Y,No,13,3,4,80,0,2,0,4,2,0,0,0,₹7K–₹12K,2–3 years,26–35
30,No,Travel_Frequently,321,Sales,8,4,Life Sciences,1,871,3,Male,66,3,1,Manager,1,Married,4145,24214,4,Y,No,19,3,2,80,1,7,5,1,7,5,0,2,₹4K–₹7K,6–10 years,26–35
28,Yes,Travel_Frequently,685,Research & Development,26,2,Medical,1,872,4,Female,59,3,1,Research Scientist,3,Married,2812,4736,1,Y,Yes,17,3,2,80,3,3,6,4,0,0,0,0,<₹4K,<2 years,26–35
40,No,Travel_Frequently,990,Human Resources,6,4,Medical,1,873,4,Male,39,4,3,Manager,2,Married,8110,9916,2,Y,Yes,14,3,1,80,0,14,4,1,7,5,0,4,₹7K–₹12K,6–10 years,36–45
40,No,Non-Travel,287,Research & Development,13,4,Life Sciences,1,874,2,Female,42,1,3,Laboratory Technician,4,Single,7614,8502,5,Y,No,16,4,3,80,2,16,2,3,2,0,2,0,₹7K–₹12K,2–3 years,36–45
37,No,Travel_Rarely,804,Research & Development,6,4,Human Resources,1,875,1,Male,93,2,3,Healthcare Representative,3,Married,7750,24272,2,Y,Yes,17,3,1,80,1,7,2,2,7,3,0,0,₹7K–₹12K,6–10 years,36–45
46,Yes,Travel_Rarely,1350,Sales,11,1,Life Sciences,1,876,2,Male,33,1,2,Sales Executive,2,Single,6896,14072,2,Y,Yes,22,3,1,80,0,16,4,3,10,6,1,6,₹4K–₹7K,6–10 years,46–60
46,No,Travel_Rarely,139,Research & Development,29,5,Marketing,1,877,3,Female,32,2,5,Manufacturing Director,4,Single,11934,14766,1,Y,No,14,3,3,80,1,12,2,2,11,0,0,0,₹7K–₹12K,10+ years,46–60
33,Yes,Travel_Frequently,140,Research & Development,8,3,Life Sciences,1,878,3,Male,78,4,2,Research Director,3,Married,5462,8685,1,Y,Yes,12,3,2,80,2,9,5,1,7,7,0,4,₹4K–₹7K,6–10 years,26–35
40,No,Non-Travel,594,Sales,7,2,Marketing,1,879,2,Male,77,4,5,Manager,4,Married,11466,18193,3,Y,No,25,3,3,80,2,12,0,2,8,8,0,5,₹7K–₹12K,6–10 years,36–45
29,No,Travel_Rarely,388,Research & Development,5,3,Marketing,1,880,2,Male,75,3,4,Laboratory Technician,1,Single,10349,19487,2,Y,Yes,15,3,4,80,1,1,5,4,1,0,1,0,₹7K–₹12K,<2 years,26–35
32,No,Travel_Rarely,1088,Research & Development,14,2,Medical,1,881,1,Female,77,4,4,Manager,3,Married,8438,18946,2,Y,Yes,25,3,4,80,3,5,6,1,5,3,2,2,₹7K–₹12K,4–5 years,26–35
39,No,Travel_Rarely,103,Research & Development,10,5,Medical,1,882,3,Male,70,3,3,Healthcare Representative,2,Divorced,7841,5200,1,Y,No,18,4,2,80,0,17,4,1,9,4,1,3,₹7K–₹12K,6–10 years,36–45
31,No,Travel_Frequently,1359,Research & Development,4,2,Medical,1,883,3,Male,60,1,4,Laboratory Technician,1,Married,9595,10981,3,Y,No,25,3,3,80,2,8,6,4,6,3,2,3,₹7K–₹12K,6–10 years,26–35
46,No,Travel_Frequently,1137,Research & Development,5,5,Medical,1,884,4,Male,63,2,2,Healthcare Representative,4,Single,5772,25999,3,Y,No,17,3,1,80,2,17,6,3,9,6,3,6,₹4K–₹7K,6–10 years,46–60
39,No,Travel_Rarely,110,Sales,12,3,Medical,1,885,3,Male,92,2,5,Sales Executive,2,Married,11327,18037,0,Y,No,25,3,2,80,2,12,5,3,8,6,1,2,₹7K–₹12K,6–10 years,36–45
34,No,Travel_Rarely,511,Research & Development,8,2,Life Sciences,1,886,1,Female,30,3,3,Laboratory Technician,1,Married,6489,8196,2,Y,No,20,3,1,80,1,10,5,2,4,0,3,0,₹4K–₹7K,4–5 years,26–35
41,No,Travel_Rarely,773,Sales,19,1,Medical,1,887,3,Female,54,3,4,Manager,4,Single,11046,12962,0,Y,No,18,3,4,80,0,10,6,4,2,2,1,0,₹7K–₹12K,2–3 years,36–45
35,No,Travel_Rarely,1478,Sales,17,2,Medical,1,888,4,Male,52,1,2,Sales Representative,3,Single,5609,13942,3,Y,No,18,4,3,80,3,16,6,2,14,8,4,8,₹4K–₹7K,10+ years,26–35
30,No,Travel_Frequently,135,Research & Development,2,4,Technical Degree,1,889,4,Female,32,3,5,Manufacturing Director,1,Divorced,10651,2100,1,Y,No,22,3,1,80,1,5,6,1,5,5,0,5,₹7K–₹12K,4–5 years,26–35
48,No,Travel_Rarely,1121,Research & Development,3,2,Medical,1,890,4,Female,86,3,1,Healthcare Representative,2,Married,5064,7125,3,Y,Yes,24,3,2,80,2,14,0,2,7,1,4,0,₹4K–₹7K,6–10 years,46–60
60,No,Travel_Rarely,1265,Research & Development,13,3,Life Sciences,1,891,2,Male,49,2,4,Manufacturing Director,2,Single,13204,12712,3,Y,Yes,18,3,1,80,2,23,4,2,14,8,3,8,₹12K+,10+ years,46–60
48,Yes,Non-Travel,186,Research & Development,24,3,Technical Degree,1,892,4,Male,87,1,4,Manager,1,Married,11012,19306,3,Y,No,15,3,1,80,2,19,2,4,5,1,3,1,₹7K–₹12K,4–5 years,46–60
33,No,Travel_Rarely,241,Research & Development,16,1,Other,1,893,4,Female,90,1,2,Research Scientist,2,Divorced,5182,19292,3,Y,No,25,3,1,80,0,9,2,1,9,0,3,0,₹4K–₹7K,6–10 years,26–35
26,No,Travel_Rarely,566,Research & Development,4,1,Marketing,1,894,4,Female,38,1,4,Manager,3,Single,7715,3202,3,Y,No,11,3,1,80,1,4,3,3,4,3,0,2,₹7K–₹12K,4–5 years,26–35
45,Yes,Travel_Rarely,261,Research & Development,3,5,Marketing,1,895,4,Male,81,4,5,Research Director,3,Married,11568,13635,5,Y,No,19,3,3,80,1,10,5,1,3,2,3,2,₹7K–₹12K,2–3 years,36–45
53,No,Travel_Rarely,293,Sales,23,5,Life Sciences,1,896,1,Female,42,3,1,Sales Representative,4,Married,5377,22821,1,Y,No,16,3,3,80,3,20,0,4,14,9,4,8,₹4K–₹7K,10+ years,46–60
44,No,Travel_Rarely,459,Research & Development,16,5,Medical,1,897,1,Male,91,1,2,Healthcare Representative,1,Single,6429,10997,1,Y,Yes,25,3,4,80,2,17,2,3,10,3,2,1,₹4K–₹7K,6–10 years,36–45
44,No,Travel_Rarely,523,Research & Development,6,3,Life Sciences,1,898,3,Male,41,1,2,Research Scientist,1,Divorced,8170,15638,2,Y,Yes,23,3,3,80,2,15,5,3,13,9,4,4,₹7K–₹12K,10+ years,36–45
29,No,Travel_Frequently,613,Research & Development,8,3,Life Sciences,1,899,2,Female,81,2,4,Healthcare Representative,1,Married,8925,22734,1,Y,No,17,3,1,80,3,6,1,2,6,1,2,1,₹7K–₹12K,6–10 years,26–35
44,No,Travel_Rarely,1190,Research & Development,29,3,Technical Degree,1,900,2,Female,79,3,3,Healthcare Representative,2,Married,8079,21185,2,Y,No,12,4,1,80,0,11,0,1,9,2,1,2,₹7K–₹12K,6–10 years,36–45
54,No,Travel_Rarely,1427,Research & Development,1,5,Medical,1,901,2,Male,45,2,4,Manufacturing Director,2,Divorced,12260,4369,4,Y,No,20,3,3,80,2,21,5,1,12,6,0,5,₹12K+,10+ years,46–60
26,Yes,Travel_Rarely,1285,Sales,2,5,Medical,1,902,3,Female,30,3,4,Manager,2,Married,11044,15463,2,Y,No,19,3,4,80,0,1,5,3,1,1,1,1,₹7K–₹12K,<2 years,26–35
45,No,Travel_Frequently,1070,Research & Development,20,3,Medical,1,903,3,Female,54,1,4,Research Director,1,Married,11079,24277,1,Y,No,21,3,4,80,1,16,6,3,11,8,7,6,₹7K–₹12K,10+ years,36–45
38,No,Travel_Frequently,1301,Research & Development,13,3,Life Sciences,1,904,4,Female,51,3,2,Laboratory Technician,1,Divorced,5856,8654,1,Y,Yes,15,4,3,80,1,16,6,3,7,5,4,1,₹4K–₹7K,6–10 years,36–45
35,No,Travel_Rarely,786,Research & Development,18,1,Life Sciences,1,905,1,Male,55,3,4,Healthcare Representative,2,Single,9554,7955,2,Y,Yes,20,3,2,80,0,10,5,2,10,8,3,4,₹7K–₹12K,6–10 years,26–35
60,No,Travel_Rarely,707,Research & Development,8,3,Technical Degree,1,906,1,Female,48,2,1,Manufacturing Director,1,Single,5894,19461,5,Y,No,19,3,4,80,0,23,3,3,14,5,1,5,₹4K–₹7K,10+ years,46–60
46,No,Travel_Rarely,855,Research & Development,14,1,Medical,1,907,2,Female,76,2,2,Research Director,3,Single,7602,21163,3,Y,No,16,3,1,80,3,11,1,2,11,4,4,4,₹7K–₹12K,10+ years,46–60
47,No,Travel_Rarely,1490,Research & Development,20,4,Life Sciences,1,908,3,Male,76,3,4,Healthcare Representative,4,Single,10274,23203,2,Y,Yes,14,3,1,80,2,17,0,4,9,1,6,0,₹7K–₹12K,6–10 years,46–60
29,Yes,Travel_Frequently,204,Human Resources,13,5,Medical,1,909,1,Male,49,1,5,Manager,2,Married,12576,3311,1,Y,Yes,22,3,1,80,3,14,0,1,7,2,3,1,₹12K+,6–10 years,26–35
42,No,Travel_Rarely,1462,Research & Development,4,5,Human Resources,1,910,4,Male,55,4,5,Healthcare Representative,4,Single,11807,25481,2,Y,Yes,15,3,4,80,1,7,6,3,7,5,1,1,₹7K–₹12K,6–10 years,36–45
52,Yes,Travel_Rarely,134,Research & Development,6,1,Marketing,1,911,3,Male,48,1,4,Manufacturing Director,1,Single,11012,8042,3,Y,Yes,19,3,4,80,2,23,4,3,13,6,4,3,₹7K–₹12K,10+ years,46–60
40,No,Travel_Rarely,1145,Research & Development,5,5,Medical,1,912,4,Male,76,3,4,Manager,4,Divorced,11092,24098,1,Y,No,17,4,2,80,0,10,2,2,5,0,1,0,₹7K–₹12K,4–5 years,36–45
25,Yes,Travel_Rarely,806,Research & Development,3,2,Medical,1,913,4,Male,59,4,2,Healthcare Representative,4,Married,5986,21243,2,Y,No,24,3,3,80,3,7,5,1,7,1,0,1,₹4K–₹7K,6–10 years,18–25
35,No,Travel_Frequently,243,Research & Development,1,3,Life Sciences,1,914,2,Male,30,4,2,Laboratory Technician,1,Single,6257,3252,3,Y,Yes,11,3,4,80,3,6,0,1,0,0,0,0,₹4K–₹7K,<2 years,26–35
41,No,Travel_Rarely,917,Sales,1,2,Technical Degree,1,915,4,Female,49,1,4,Sales Executive,4,Married,10311,25954,3,Y,No,12,3,2,80,3,6,6,3,1,1,1,0,₹7K–₹12K,<2 years,36–45
54,No,Travel_Rarely,475,Sales,6,5,Medical,1,916,1,Male,80,3,5,Manager,2,Married,14456,3292,2,Y,No,16,3,1,80,1,15,2,1,8,4,1,0,₹12K+,6–10 years,46–60
36,No,Travel_Rarely,274,Research & Development,10,3,Marketing,1,917,2,Female,54,1,2,Healthcare Representative,2,Married,6080,3802,2,Y,No,24,3,1,80,3,7,4,1,6,3,0,2,₹4K–₹7K,6–10 years,36–45
51,No,Travel_Rarely,1163,Research & Development,29,1,Human Resources,1,918,1,Female,44,1,2,Research Scientist,4,Married,7435,2009,4,Y,No,11,4,4,80,0,19,6,3,14,7,5,7,₹7K–₹12K,10+ years,46–60
46,No,Travel_Rarely,372,Human Resources,2,4,Marketing,1,919,4,Female,70,1,4,Manager,2,Single,9050,7067,2,Y,No,15,4,4,80,1,18,0,4,0,0,0,0,₹7K–₹12K,<2 years,46–60
51,No,Travel_Rarely,358,Research & Development,15,2,Life Sciences,1,920,2,Female,75,2,1,Research Scientist,4,Single,6023,9827,4,Y,No,19,3,2,80,2,10,2,2,0,0,0,0,₹4K–₹7K,<2 years,46–60
39,No,Travel_Rarely,1210,Research & Development,29,4,Life Sciences,1,921,1,Male,63,2,4,Manufacturing Director,3,Single,10481,2761,3,Y,No,18,3,3,80,1,12,4,3,9,7,3,3,₹7K–₹12K,6–10 years,36–45
33,No,Travel_Rarely,228,Research & Development,13,2,Medical,1,922,4,Male,93,3,3,Research Scientist,1,Married,9164,14276,2,Y,No,17,3,2,80,1,12,0,3,8,0,2,0,₹7K–₹12K,6–10 years,26–35
35,Yes,Travel_Frequently,356,Research & Development,22,4,Life Sciences,1,923,3,Male,86,2,2,Research Scientist,3,Married,7088,25107,0,Y,No,23,4,1,80,1,8,5,1,2,2,0,2,₹7K–₹12K,2–3 years,26–35
39,No,Travel_Rarely,767,Research & Development,4,3,Life Sciences,1,924,2,Male,49,2,4,Research Scientist,1,Divorced,10202,21209,4,Y,Yes,22,3,2,80,3,13,1,1,2,1,0,1,₹7K–₹12K,2–3 years,36–45
34,No,Travel_Rarely,618,Research & Development,29,5,Medical,1,925,3,Male,68,3,3,Manager,1,Married,8915,14552,0,Y,No,16,3,1,80,0,14,4,2,14,9,4,6,₹7K–₹12K,10+ years,26–35
23,Yes,Travel_Rarely,676,Research & Development,5,5,Medical,1,926,4,Male,87,4,5,Manager,3,Married,10669,15742,2,Y,Yes,21,3,1,80,1,6,0,4,5,2,2,2,₹7K–₹12K,4–5 years,18–25
30,No,Travel_Rarely,492,Research & Development,2,2,Life Sciences,1,927,2,Male,74,3,2,Laboratory Technician,4,Married,5931,21918,1,Y,No,23,3,4,80,3,4,6,2,0,0,0,0,₹4K–₹7K,<2 years,26–35
44,No,Travel_Rarely,1016,Research & Development,6,5,Medical,1,928,2,Female,85,1,4,Research Scientist,2,Married,9721,3879,5,Y,No,16,3,4,80,0,21,6,3,13,6,5,0,₹7K–₹12K,10+ years,36–45
38,No,Travel_Rarely,142,Sales,9,1,Medical,1,929,1,Female,80,4,4,Sales Executive,3,Married,9733,26445,5,Y,No,12,3,2,80,1,9,4,4,4,1,0,1,₹7K–₹12K,4–5 years,36–45
38,No,Travel_Rarely,1077,Sales,8,4,Life Sciences,1,930,1,Female,34,2,4,Sales Executive,2,Married,9456,9379,1,Y,No,21,3,2,80,3,9,1,4,6,3,4,2,₹7K–₹12K,6–10 years,36–45
39,Yes,Travel_Rarely,552,Sales,1,1,Medical,1,931,4,Female,57,3,3,Sales Executive,2,Divorced,7877,23324,3,Y,No,18,3,1,80,1,10,2,4,2,2,0,1,₹7K–₹12K,2–3 years,36–45
42,No,Non-Travel,333,Research & Development,12,4,Life Sciences,1,932,1,Female,69,2,5,Research Director,4,Married,13776,15005,2,Y,Yes,24,4,4,80,1,16,5,4,10,2,3,2,₹12K+,6–10 years,36–45
38,No,Travel_Frequently,1149,Research & Development,19,3,Life Sciences,1,933,1,Male,83,3,4,Laboratory Technician,4,Single,9912,2915,1,Y,Yes,13,4,4,80,0,14,5,1,14,11,8,8,₹7K–₹12K,10+ years,36–45
47,No,Travel_Frequently,1045,Research & Development,12,4,Life Sciences,1,934,3,Male,79,4,4,Manager,3,Single,11561,16592,1,Y,Yes,23,4,1,80,0,19,1,1,9,8,1,7,₹7K–₹12K,6–10 years,46–60
37,No,Travel_Frequently,970,Research & Development,1,5,Human Resources,1,935,1,Male,50,2,3,Research Director,4,Single,7776,26849,2,Y,No,23,3,1,80,0,15,1,1,4,0,2,0,₹7K–₹12K,4–5 years,36–45
38,No,Travel_Rarely,905,Sales,4,5,Medical,1,936,2,Male,42,3,4,Sales Executive,4,Single,9527,6847,3,Y,No,12,3,4,80,0,6,4,3,4,4,0,4,₹7K–₹12K,4–5 years,36–45
42,No,Travel_Rarely,251,Sales,4,3,Life Sciences,1,937,2,Female,65,2,5,Sales Executive,4,Married,12528,12786,0,Y,No,11,3,3,80,0,14,4,3,0,0,0,0,₹12K+,<2 years,36–45
35,No,Travel_Rarely,154,Research & Development,5,1,Medical,1,938,3,Male,84,3,4,Manager,3,Single,10140,2489,1,Y,No,22,3,1,80,3,4,4,1,0,0,0,0,₹7K–₹12K,<2 years,26–35
28,No,Non-Travel,1324,Human Resources,3,4,Marketing,1,939,3,Female,47,1,2,Manager,3,Married,4021,15174,2,Y,No,14,3,3,80,1,6,2,3,6,5,1,5,₹4K–₹7K,6–10 years,26–35
40,No,Non-Travel,1131,Research & Development,5,5,Medical,1,940,4,Male,94,4,3,Laboratory Technician,4,Married,9796,7888,4,Y,No,20,3,3,80,2,5,0,4,1,0,0,0,₹7K–₹12K,<2 years,36–45
45,No,Travel_Rarely,581,Research & Development,12,5,Technical Degree,1,941,4,Male,62,4,5,Healthcare Representative,1,Married,13218,15445,3,Y,No,15,3,3,80,0,19,0,4,7,4,2,2,₹12K+,6–10 years,36–45
27,No,Non-Travel,603,Sales,13,4,Life Sciences,1,942,3,Male,66,2,5,Sales Executive,4,Divorced,10296,3886,2,Y,Yes,14,3,4,80,2,3,4,3,3,2,0,2,₹7K–₹12K,2–3 years,26–35
35,No,Non-Travel,753,Sales,22,1,Marketing,1,943,3,Female,43,4,1,Sales Representative,2,Divorced,3860,9187,2,Y,Yes,24,3,4,80,1,11,4,1,5,5,1,0,<₹4K,4–5 years,26–35
39,No,Travel_Rarely,1466,Sales,29,3,Life Sciences,1,944,1,Male,49,4,1,Sales Representative,2,Married,6006,8066,6,Y,No,11,3,2,80,3,14,3,3,6,3,2,3,₹4K–₹7K,6–10 years,36–45
44,No,Travel_Rarely,1055,Sales,23,5,Medical,1,945,3,Male,42,4,5,Sales Representative,4,Divorced,13185,3041,2,Y,No,17,3,1,80,3,19,5,1,13,8,2,2,₹12K+,10+ years,36–45
36,No,Travel_Rarely,1378,Sales,4,3,Life Sciences,1,946,2,Male,86,4,3,Sales Representative,3,Married,7886,10681,3,Y,No,23,3,1,80,1,9,3,1,7,0,5,0,₹7K–₹12K,6–10 years,36–45
37,Yes,Travel_Rarely,1214,Research & Development,19,1,Life Sciences,1,947,4,Male,98,2,5,Manager,4,Single,11751,18225,2,Y,Yes,22,3,1,80,2,13,5,1,13,5,6,5,₹7K–₹12K,10+ years,36–45
37,No,Travel_Rarely,939,Research & Development,12,1,Marketing,1,948,4,Male,47,4,2,Research Scientist,2,Divorced,6239,6490,2,Y,No,17,4,3,80,2,13,4,4,8,2,3,2,₹4K–₹7K,6–10 years,36–45
50,No,Travel_Rarely,243,Research & Development,20,3,Life Sciences,1,949,4,Female,95,2,1,Healthcare Representative,1,Divorced,4947,21270,2,Y,No,21,3,1,80,3,17,3,2,9,1,1,0,₹4K–₹7K,6–10 years,46–60
40,No,Travel_Rarely,1144,Sales,7,4,Medical,1,950,3,Male,92,2,3,Manager,3,Married,8350,8402,5,Y,No,18,3,2,80,3,12,6,3,9,5,2,5,₹7K–₹12K,6–10 years,36–45
29,No,Travel_Frequently,1484,Research & Development,12,1,Life Sciences,1,951,2,Male,49,2,5,Laboratory Technician,4,Single,11633,11052,2,Y,No,13,3,1,80,1,0,0,3,0,0,0,0,₹7K–₹12K,<2 years,26–35
37,No,Non-Travel,297,Research & Development,5,2,Medical,1,952,1,Male,87,1,5,Manufacturing Director,2,Single,11822,26830,1,Y,No,23,4,2,80,0,19,5,4,10,2,2,1,₹7K–₹12K,6–10 years,36–45
60,No,Travel_Rarely,307,Research & Development,17,3,Marketing,1,953,2,Male,95,1,3,Healthcare Representative,3,Divorced,9644,15124,1,Y,No,25,3,3,80,3,16,2,3,7,7,0,3,₹7K–₹12K,6–10 years,46–60
30,No,Travel_Rarely,340,Research & Development,8,1,Medical,1,954,2,Female,99,3,5,Research Director,3,Married,10852,20832,1,Y,No,19,3,4,80,0,6,5,4,6,6,1,4,₹7K–₹12K,6–10 years,26–35
33,No,Travel_Rarely,1094,Research & Development,15,2,Medical,1,955,1,Male,50,2,2,Research Scientist,4,Single,6241,15128,4,Y,No,14,3,4,80,2,14,3,3,12,9,9,5,₹4K–₹7K,10+ years,26–35
35,No,Travel_Rarely,1135,Research & Development,11,4,Life Sciences,1,956,2,Female,60,2,3,Research Scientist,1,Married,6224,14277,5,Y,No,16,3,4,80,2,10,6,3,6,4,0,4,₹4K–₹7K,6–10 years,26–35
34,No,Travel_Rarely,627,Sales,6,3,Medical,1,957,2,Male,64,4,1,Sales Representative,2,Married,3466,13004,3,Y,No,18,3,2,80,0,6,6,1,3,3,3,3,<₹4K,2–3 years,26–35
37,No,Travel_Frequently,1251,Research & Development,16,5,Other,1,958,1,Female,35,1,3,Healthcare Representative,1,Divorced,8143,6001,5,Y,No,23,3,3,80,2,17,5,2,12,1,5,1,₹7K–₹12K,10+ years,36–45
46,Yes,Travel_Rarely,936,Research & Development,7,5,Medical,1,959,2,Male,83,1,2,Healthcare Representative,1,Single,9863,14607,2,Y,Yes,24,3,2,80,1,14,4,4,14,5,8,3,₹7K–₹12K,10+ years,46–60
30,No,Travel_Rarely,435,Research & Development,8,3,Medical,1,960,1,Male,64,1,3,Research Scientist,3,Married,6327,23450,5,Y,No,22,3,3,80,0,2,1,1,2,0,1,0,₹4K–₹7K,2–3 years,26–35
26,No,Travel_Frequently,1285,Research & Development,12,2,Medical,1,961,1,Male,74,1,2,Laboratory Technician,3,Divorced,5655,4636,5,Y,No,24,3,1,80,3,5,0,3,5,5,5,5,₹4K–₹7K,4–5 years,26–35
35,No,Travel_Rarely,993,Research & Development,8,2,Life Sciences,1,962,1,Male,87,1,2,Laboratory Technician,1,Married,6377,2743,0,Y,No,12,4,1,80,1,6,1,1,0,0,0,0,₹4K–₹7K,<2 years,26–35
24,No,Travel_Rarely,818,Research & Development,2,2,Life Sciences,1,963,2,Female,60,2,4,Research Director,4,Divorced,7630,18945,3,Y,No,14,3,4,80,0,11,5,1,10,4,1,1,₹7K–₹12K,6–10 years,18–25
